x|y|class|filename|fullpath
1.08835|-32.43733|BESTATIN_117222_ST-BESTATIN|image_000493.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000493.jpg
0.15916|-32.23351|BESTATIN_117222_ST-BESTATIN|image_000494.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000494.jpg
0.60456|-32.47632|BESTATIN_117222_ST-BESTATIN|image_000495.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000495.jpg
0.07497|-32.32760|BESTATIN_117222_ST-BESTATIN|image_000496.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000496.jpg
1.19840|-32.38757|BESTATIN_117222_ST-BESTATIN|image_000497.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000497.jpg
0.32047|-32.22187|BESTATIN_117222_ST-BESTATIN|image_000498.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000498.jpg
0.77994|-32.47213|BESTATIN_117222_ST-BESTATIN|image_000499.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000499.jpg
0.11319|-32.30320|BESTATIN_117222_ST-BESTATIN|image_000500.jpg|DATASET\pill-aluminium\BESTATIN_117222_ST-BESTATIN\image_000500.jpg
-5.95106|36.68074|BRILINTA_226329_ST-BRILINTA|image_000173.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000173.jpg
-6.90727|37.04222|BRILINTA_226329_ST-BRILINTA|image_000174.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000174.jpg
-5.87461|36.69964|BRILINTA_226329_ST-BRILINTA|image_000175.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000175.jpg
-6.72925|36.85237|BRILINTA_226329_ST-BRILINTA|image_000176.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000176.jpg
-5.93787|36.55677|BRILINTA_226329_ST-BRILINTA|image_000177.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000177.jpg
-6.84507|37.03394|BRILINTA_226329_ST-BRILINTA|image_000178.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000178.jpg
-5.80252|36.75910|BRILINTA_226329_ST-BRILINTA|image_000179.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000179.jpg
-6.87728|37.13505|BRILINTA_226329_ST-BRILINTA|image_000180.jpg|DATASET\pill-aluminium\BRILINTA_226329_ST-BRILINTA\image_000180.jpg
31.20939|-7.70185|BROMSTAR_267766_WT-BROMSTAR|image_000576.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000576.jpg
30.46344|-8.16915|BROMSTAR_267766_WT-BROMSTAR|image_000577.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000577.jpg
31.25399|-7.87194|BROMSTAR_267766_WT-BROMSTAR|image_000578.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000578.jpg
30.18926|-8.16094|BROMSTAR_267766_WT-BROMSTAR|image_000579.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000579.jpg
31.03990|-7.82835|BROMSTAR_267766_WT-BROMSTAR|image_000580.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000580.jpg
30.40665|-8.05252|BROMSTAR_267766_WT-BROMSTAR|image_000581.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000581.jpg
31.13382|-8.09912|BROMSTAR_267766_WT-BROMSTAR|image_000582.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000582.jpg
30.42890|-8.29877|BROMSTAR_267766_WT-BROMSTAR|image_000583.jpg|DATASET\pill-aluminium\BROMSTAR_267766_WT-BROMSTAR\image_000583.jpg
16.36311|-19.05504|BURAJEL A.M._836513_WT-BURAJEL|image_000841.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000841.jpg
15.88691|-18.92598|BURAJEL A.M._836513_WT-BURAJEL|image_000842.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000842.jpg
16.54075|-18.88012|BURAJEL A.M._836513_WT-BURAJEL|image_000843.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000843.jpg
15.95587|-18.77675|BURAJEL A.M._836513_WT-BURAJEL|image_000844.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000844.jpg
16.73156|-18.97599|BURAJEL A.M._836513_WT-BURAJEL|image_000845.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000845.jpg
16.06045|-18.55214|BURAJEL A.M._836513_WT-BURAJEL|image_000846.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000846.jpg
16.45289|-19.13014|BURAJEL A.M._836513_WT-BURAJEL|image_000847.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000847.jpg
15.89602|-18.69409|BURAJEL A.M._836513_WT-BURAJEL|image_000848.jpg|DATASET\pill-aluminium\BURAJEL A.M._836513_WT-BURAJEL\image_000848.jpg
-4.04119|29.91468|CALCAP 1000_845514_1A 175-56|image_000792.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000792.jpg
-4.69982|29.66211|CALCAP 1000_845514_1A 175-56|image_000793.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000793.jpg
-4.17903|29.98047|CALCAP 1000_845514_1A 175-56|image_000794.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000794.jpg
-5.06606|29.68772|CALCAP 1000_845514_1A 175-56|image_000795.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000795.jpg
-4.23321|29.65300|CALCAP 1000_845514_1A 175-56|image_000796.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000796.jpg
-4.73571|29.57362|CALCAP 1000_845514_1A 175-56|image_000797.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000797.jpg
-4.40162|29.98469|CALCAP 1000_845514_1A 175-56|image_000798.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000798.jpg
-4.89558|29.71143|CALCAP 1000_845514_1A 175-56|image_000799.jpg|DATASET\pill-aluminium\CALCAP 1000_845514_1A 175-56\image_000799.jpg
16.63360|32.47480|CALCIFEROL CAPSULES_780977_1A 750-28|image_000021.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000021.jpg
17.58025|32.71207|CALCIFEROL CAPSULES_780977_1A 750-28|image_000022.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000022.jpg
16.83319|32.10432|CALCIFEROL CAPSULES_780977_1A 750-28|image_000023.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000023.jpg
17.48989|32.59142|CALCIFEROL CAPSULES_780977_1A 750-28|image_000024.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000024.jpg
16.67348|32.42384|CALCIFEROL CAPSULES_780977_1A 750-28|image_000025.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000025.jpg
17.46605|32.42696|CALCIFEROL CAPSULES_780977_1A 750-28|image_000026.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000026.jpg
16.80748|32.23125|CALCIFEROL CAPSULES_780977_1A 750-28|image_000027.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000027.jpg
17.50059|32.66875|CALCIFEROL CAPSULES_780977_1A 750-28|image_000028.jpg|DATASET\pill-aluminium\CALCIFEROL CAPSULES_780977_1A 750-28\image_000028.jpg
-23.13622|-3.52018|CALTAB_1248683_1A 15192-65|image_000620.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000620.jpg
-23.60579|-4.15899|CALTAB_1248683_1A 15192-65|image_000621.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000621.jpg
-22.99802|-3.88846|CALTAB_1248683_1A 15192-65|image_000622.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000622.jpg
-23.57186|-4.35736|CALTAB_1248683_1A 15192-65|image_000623.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000623.jpg
-23.16772|-3.52759|CALTAB_1248683_1A 15192-65|image_000624.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000624.jpg
-23.57704|-4.20400|CALTAB_1248683_1A 15192-65|image_000625.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000625.jpg
-23.04744|-3.86343|CALTAB_1248683_1A 15192-65|image_000626.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000626.jpg
-23.40470|-4.24840|CALTAB_1248683_1A 15192-65|image_000627.jpg|DATASET\pill-aluminium\CALTAB_1248683_1A 15192-65\image_000627.jpg
5.37210|24.57828|CENCOPAN S_715119_1A 522-38|image_000816.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000816.jpg
4.69385|24.42788|CENCOPAN S_715119_1A 522-38|image_000817.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000817.jpg
5.13717|24.39556|CENCOPAN S_715119_1A 522-38|image_000818.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000818.jpg
4.66789|24.82269|CENCOPAN S_715119_1A 522-38|image_000819.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000819.jpg
5.27774|24.57837|CENCOPAN S_715119_1A 522-38|image_000820.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000820.jpg
4.74913|24.46049|CENCOPAN S_715119_1A 522-38|image_000821.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000821.jpg
5.30934|24.28146|CENCOPAN S_715119_1A 522-38|image_000822.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000822.jpg
4.78112|24.76781|CENCOPAN S_715119_1A 522-38|image_000823.jpg|DATASET\pill-aluminium\CENCOPAN S_715119_1A 522-38\image_000823.jpg
0.86533|34.26596|CESOLINE-W_715306_1A 699-38|image_000556.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000556.jpg
-0.09401|34.36436|CESOLINE-W_715306_1A 699-38|image_000557.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000557.jpg
1.05247|33.98155|CESOLINE-W_715306_1A 699-38|image_000558.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000558.jpg
-0.13558|34.37606|CESOLINE-W_715306_1A 699-38|image_000559.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000559.jpg
0.75120|34.19151|CESOLINE-W_715306_1A 699-38|image_000560.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000560.jpg
-0.04619|34.38608|CESOLINE-W_715306_1A 699-38|image_000561.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000561.jpg
0.97513|33.91375|CESOLINE-W_715306_1A 699-38|image_000562.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000562.jpg
-0.14566|34.40056|CESOLINE-W_715306_1A 699-38|image_000563.jpg|DATASET\pill-aluminium\CESOLINE-W_715306_1A 699-38\image_000563.jpg
-21.04722|26.23773|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000672.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000672.jpg
-21.76052|26.68119|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000673.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000673.jpg
-21.12368|26.42323|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000674.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000674.jpg
-21.86441|26.72190|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000675.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000675.jpg
-20.92617|26.21720|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000676.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000676.jpg
-21.76745|26.71630|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000677.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000677.jpg
-21.01723|26.43939|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000678.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000678.jpg
-21.84393|26.70294|CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29|image_000679.jpg|DATASET\pill-aluminium\CHLORPHENIRAMINE MALEATE (YELLOW)_781380_1A 2710-29\image_000679.jpg
23.81233|20.07601|CLINDASTAR_286900_ST-CLINDASTAR|image_000776.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000776.jpg
23.99638|20.61062|CLINDASTAR_286900_ST-CLINDASTAR|image_000777.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000777.jpg
24.27262|20.34998|CLINDASTAR_286900_ST-CLINDASTAR|image_000778.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000778.jpg
23.77050|20.66710|CLINDASTAR_286900_ST-CLINDASTAR|image_000779.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000779.jpg
23.84906|20.09978|CLINDASTAR_286900_ST-CLINDASTAR|image_000780.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000780.jpg
23.74102|20.68243|CLINDASTAR_286900_ST-CLINDASTAR|image_000781.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000781.jpg
24.25627|20.38341|CLINDASTAR_286900_ST-CLINDASTAR|image_000782.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000782.jpg
23.66381|20.52408|CLINDASTAR_286900_ST-CLINDASTAR|image_000783.jpg|DATASET\pill-aluminium\CLINDASTAR_286900_ST-CLINDASTAR\image_000783.jpg
-35.95314|-12.52184|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000045.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000045.jpg
-36.16138|-11.58473|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000046.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000046.jpg
-36.36019|-12.36307|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000047.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000047.jpg
-36.23700|-11.56234|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000048.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000048.jpg
-36.05492|-12.53070|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000049.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000049.jpg
-36.23964|-11.60565|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000050.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000050.jpg
-36.48021|-12.11365|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000051.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000051.jpg
-36.04900|-11.76114|CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL|image_000052.jpg|DATASET\pill-aluminium\CLOPIDOGREL GPO_1129085_ST-CLOPIDOGREL\image_000052.jpg
-0.83471|47.65726|CLOZAMED 100_290166_1A 12-49(NG)|image_000752.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000752.jpg
-0.73486|46.90838|CLOZAMED 100_290166_1A 12-49(NG)|image_000753.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000753.jpg
-0.54432|47.52054|CLOZAMED 100_290166_1A 12-49(NG)|image_000754.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000754.jpg
-1.04893|47.14492|CLOZAMED 100_290166_1A 12-49(NG)|image_000755.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000755.jpg
-0.80168|47.78447|CLOZAMED 100_290166_1A 12-49(NG)|image_000756.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000756.jpg
-0.64570|47.07107|CLOZAMED 100_290166_1A 12-49(NG)|image_000757.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000757.jpg
-0.64729|47.33678|CLOZAMED 100_290166_1A 12-49(NG)|image_000758.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000758.jpg
-1.03308|47.13481|CLOZAMED 100_290166_1A 12-49(NG)|image_000759.jpg|DATASET\pill-aluminium\CLOZAMED 100_290166_1A 12-49(NG)\image_000759.jpg
-10.03037|39.34902|CONAZINE_293927_1A 60-53|image_000652.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000652.jpg
-11.00636|39.60080|CONAZINE_293927_1A 60-53|image_000653.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000653.jpg
-10.29306|39.45575|CONAZINE_293927_1A 60-53|image_000654.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000654.jpg
-10.90800|40.06963|CONAZINE_293927_1A 60-53|image_000655.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000655.jpg
-10.06587|39.29097|CONAZINE_293927_1A 60-53|image_000656.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000656.jpg
-11.00749|39.71029|CONAZINE_293927_1A 60-53|image_000657.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000657.jpg
-10.13562|39.57612|CONAZINE_293927_1A 60-53|image_000658.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000658.jpg
-11.08196|39.52176|CONAZINE_293927_1A 60-53|image_000659.jpg|DATASET\pill-aluminium\CONAZINE_293927_1A 60-53\image_000659.jpg
-37.03960|-23.03736|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000343.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000343.jpg
-36.22113|-23.28612|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000344.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000344.jpg
-36.94672|-23.06310|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000345.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000345.jpg
-36.13621|-23.28509|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000346.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000346.jpg
-36.96267|-23.04220|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000347.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000347.jpg
-36.20086|-23.30366|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000348.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000348.jpg
-36.97469|-23.00695|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000349.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000349.jpg
-36.11163|-23.27430|COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE|image_000350.jpg|DATASET\pill-aluminium\COTRIMOXAZOLE_296796_WT-COTRIMOXAZOLE\image_000350.jpg
3.27560|20.54463|DEXAFOUR_305239_ST-DEXAFOUR|image_000800.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000800.jpg
2.80540|21.18085|DEXAFOUR_305239_ST-DEXAFOUR|image_000801.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000801.jpg
3.58371|20.80628|DEXAFOUR_305239_ST-DEXAFOUR|image_000802.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000802.jpg
2.88174|21.31766|DEXAFOUR_305239_ST-DEXAFOUR|image_000803.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000803.jpg
3.07655|20.58887|DEXAFOUR_305239_ST-DEXAFOUR|image_000804.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000804.jpg
2.90907|21.17885|DEXAFOUR_305239_ST-DEXAFOUR|image_000805.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000805.jpg
3.55851|20.95847|DEXAFOUR_305239_ST-DEXAFOUR|image_000806.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000806.jpg
2.99140|21.34011|DEXAFOUR_305239_ST-DEXAFOUR|image_000807.jpg|DATASET\pill-aluminium\DEXAFOUR_305239_ST-DEXAFOUR\image_000807.jpg
15.64423|-0.65097|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000053.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000053.jpg
15.01826|-1.07285|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000054.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000054.jpg
15.37519|-0.60860|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000055.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000055.jpg
14.90605|-0.92852|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000056.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000056.jpg
15.66646|-0.82247|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000057.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000057.jpg
15.17568|-1.17641|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000058.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000058.jpg
15.78730|-1.16033|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000059.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000059.jpg
15.09982|-0.83035|DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN|image_000060.jpg|DATASET\pill-aluminium\DEXTROMETHORPHAN HBR_307933_ST-DEXTROMETHORPHAN\image_000060.jpg
15.32065|-21.67980|DIMENHYDRINATE_313917_1A 1689-29|image_000833.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000833.jpg
14.76661|-21.33263|DIMENHYDRINATE_313917_1A 1689-29|image_000834.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000834.jpg
14.91000|-21.92829|DIMENHYDRINATE_313917_1A 1689-29|image_000835.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000835.jpg
15.21055|-21.38351|DIMENHYDRINATE_313917_1A 1689-29|image_000836.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000836.jpg
15.32945|-21.76887|DIMENHYDRINATE_313917_1A 1689-29|image_000837.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000837.jpg
14.75043|-21.48499|DIMENHYDRINATE_313917_1A 1689-29|image_000838.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000838.jpg
15.14293|-21.94841|DIMENHYDRINATE_313917_1A 1689-29|image_000839.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000839.jpg
14.94479|-21.30050|DIMENHYDRINATE_313917_1A 1689-29|image_000840.jpg|DATASET\pill-aluminium\DIMENHYDRINATE_313917_1A 1689-29\image_000840.jpg
19.45232|26.13368|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000205.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000205.jpg
19.24775|26.77490|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000206.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000206.jpg
19.02149|26.17982|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000207.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000207.jpg
19.17904|26.64961|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000208.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000208.jpg
18.93212|26.38759|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000209.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000209.jpg
18.75872|26.78701|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000210.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000210.jpg
19.19682|26.12519|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000211.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000211.jpg
19.08942|26.79298|DOXYCYCLINE_318231_ST-DOXYCYCLINE|image_000212.jpg|DATASET\pill-aluminium\DOXYCYCLINE_318231_ST-DOXYCYCLINE\image_000212.jpg
20.71086|16.74640|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000808.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000808.jpg
21.66548|17.00607|DOZOZIN-2_318502_ST-DOZOZIN-2|image_000809.jpg|DATASET\pill-aluminium\DOZOZIN-2_318502_ST-DOZOZIN-2\image_000809.jpg
